1624801588991	GET 	 body: {}	/	 query: {} 	304 	[4ms]
1624817412392	DELETE 	 body: {}	/boards/ed854f08-727f-4a29-8559-c1739ab11011	 query: {} 	200 	[2ms]
1624817421124	GET 	 body: {}	/boards/12345/tasks	 query: {} 	500 	[7ms]
1624817421163	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[9ms]
1624817421183	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	500 	[3ms]
1624817421184	GET 	 body: {}	/users	 query: {} 	200 	[4ms]
1624817421191	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"12345","columnId":null}	/boards/12345/tasks	 query: {} 	500 	[11ms]
1624817421198	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$6KVfLWbbPzD8V6wLh5T71Oasd0ikxSSPxEkWdUsZ.PLXFwLafSvvm","id":"d12fa8f7-c9cf-44be-90e5-44042a5e8979"}	/users	 query: {} 	201 	[7ms]
1624817421207	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"12345","columnId":null,"id":"12345"}	/boards/12345/tasks/12345	 query: {} 	500 	[3ms]
1624817421208	GET 	 body: {}	/boards	 query: {} 	200 	[5ms]
1624817421210	GET 	 body: {}	/users/d12fa8f7-c9cf-44be-90e5-44042a5e8979	 query: {} 	200 	[4ms]
1624817421215	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	500 	[4ms]
1624817421220	DELETE 	 body: {}	/users/d12fa8f7-c9cf-44be-90e5-44042a5e8979	 query: {} 	200 	[3ms]
1624817421221	GET 	 body: {}	/users	 query: {} 	200 	[3ms]
1624817421228	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$r0zHnHbI0RKfNHlYm1VOReTqihUxFg.bw3QYJ8ZtwL1KF0py6/86C","id":"99cfd643-312a-4812-8caf-ce41885df52d"}	/users	 query: {} 	201 	[5ms]
1624817421239	DELETE 	 body: {}	/users/99cfd643-312a-4812-8caf-ce41885df52d	 query: {} 	200 	[2ms]
1624817421245	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$emmxOc12glflr54MsJYAOeRmKrxzTp6CzjVx1HDo6bGtqCFOq3N1e","id":"632940e7-e3ad-4ea4-9de9-dedcd5079fda"}	/users	 query: {} 	201 	[5ms]
1624817421257	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"$2b$05$sbPGR997cLwG6Ip9WOlg9ehe3cgmfhw9muW8HL/5xT5iIzqkarVJi","id":"632940e7-e3ad-4ea4-9de9-dedcd5079fda"}	/users/632940e7-e3ad-4ea4-9de9-dedcd5079fda	 query: {} 	200 	[6ms]
1624817421266	GET 	 body: {}	/users/632940e7-e3ad-4ea4-9de9-dedcd5079fda	 query: {} 	200 	[2ms]
1624817421271	DELETE 	 body: {}	/users/632940e7-e3ad-4ea4-9de9-dedcd5079fda	 query: {} 	200 	[1ms]
1624817421273	GET 	 body: {}	/boards/12345	 query: {} 	500 	[6ms]
1624817421276	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$.5YzlB0lSZgsWhiCiGzCwetC7S4/hMik0fAw6EhkcwTydm9FHhBHS","id":"1a28f464-5462-4dd9-ac16-29e6ef852f8e"}	/users	 query: {} 	201 	[6ms]
1624817421284	DELETE 	 body: {}	/users/1a28f464-5462-4dd9-ac16-29e6ef852f8e	 query: {} 	200 	[2ms]
1624817421287	GET 	 body: {}	/users/123	 query: {} 	500 	[3ms]
1624817421292	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$7R8rSgGJ/xi1rW7g/AD/qu/huPIRAKk4kOqedHs6Lr4HpJ66HYK3y","id":"8d136328-495f-4b3b-808d-bbe0033a2873"}	/users	 query: {} 	201 	[9ms]
1624817421288	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"3260051d-60dc-41b1-ba42-d2a7c83e0e21","id":"c75b1658-e070-4754-ad0f-8205edba409b"},{"title":"Sprint","order":2,"boardId":"3260051d-60dc-41b1-ba42-d2a7c83e0e21","id":"87d3faee-6c79-4ada-b25e-44c3ac691b54"}],"id":"3260051d-60dc-41b1-ba42-d2a7c83e0e21"}	/boards	 query: {} 	201 	[13ms]
1624817421296	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$i5F4wFU6/b3CTd2bt9dOpeDQkwnIDEn9T1O1z/sJFdZgALpWGBeaa","id":"31a51548-c84a-471a-a929-645b598f50e5"}	/users	 query: {} 	201 	[7ms]
1624817421306	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}],"id":"12345"}	/boards/12345	 query: {} 	400 	[6ms]
1624817421308	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$2R7RuGHinByDzrYeMcMM8ewY.5mMS5NXxPpOt2vz1rVekfhuFSlWC","id":"12345"}	/users/12345	 query: {} 	400 	[7ms]
1624817421304	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"5542ef17-54ce-45df-a109-100c2e0ed95e","id":"be6d5b92-fd86-48d7-842a-e4d2ff7d1cc6"},{"title":"Sprint","order":2,"boardId":"5542ef17-54ce-45df-a109-100c2e0ed95e","id":"8c83817a-6812-41af-b48b-e4270e9d8bb6"}],"id":"5542ef17-54ce-45df-a109-100c2e0ed95e"}	/boards	 query: {} 	201 	[12ms]
1624817421313	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[7ms]
1624817421316	DELETE 	 body: {}	/boards/12345	 query: {} 	500 	[5ms]
1624817421318	DELETE 	 body: {}	/users/12345	 query: {} 	500 	[7ms]
1624817421321	POST 	 body: {"title":"Task #1","order":1,"description":"Lorem ipsum","userId":"8d136328-495f-4b3b-808d-bbe0033a2873","boardId":"5542ef17-54ce-45df-a109-100c2e0ed95e","columnId":null,"id":"8d54cd67-e3cc-4f03-8f33-caede2e9a280"}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks	 query: {} 	201 	[6ms]
1624817421322	POST 	 body: {"title":"Task #2","order":2,"description":"Lorem ipsum","userId":"8d136328-495f-4b3b-808d-bbe0033a2873","boardId":"5542ef17-54ce-45df-a109-100c2e0ed95e","columnId":null,"id":"cfa7e992-bc06-4000-badf-4def0e21d17e"}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks	 query: {} 	201 	[6ms]
1624817421330	DELETE 	 body: {}	/users/8d136328-495f-4b3b-808d-bbe0033a2873	 query: {} 	200 	[1ms]
1624817421328	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"964adaa0-6bad-4dd1-ac7d-ab8b5d90626a","id":"88cb83e8-fdf2-43b2-abc5-20d75ffc87bc"},{"title":"Sprint","order":2,"boardId":"964adaa0-6bad-4dd1-ac7d-ab8b5d90626a","id":"9d5f8359-33db-44b5-9eed-f5d2229766a1"}],"id":"964adaa0-6bad-4dd1-ac7d-ab8b5d90626a"}	/boards	 query: {} 	201 	[4ms]
1624817421335	GET 	 body: {}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks/8d54cd67-e3cc-4f03-8f33-caede2e9a280	 query: {} 	200 	[2ms]
1624817421334	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[5ms]
1624817421338	GET 	 body: {}	/boards	 query: {} 	200 	[3ms]
1624817421342	GET 	 body: {}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks/cfa7e992-bc06-4000-badf-4def0e21d17e	 query: {} 	200 	[2ms]
1624817421348	DELETE 	 body: {}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks/cfa7e992-bc06-4000-badf-4def0e21d17e	 query: {} 	200 	[5ms]
1624817421349	DELETE 	 body: {}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e/tasks/8d54cd67-e3cc-4f03-8f33-caede2e9a280	 query: {} 	200 	[4ms]
1624817421354	GET 	 body: {}	/boards	 query: {} 	200 	[5ms]
1624817421359	DELETE 	 body: {}	/boards/5542ef17-54ce-45df-a109-100c2e0ed95e	 query: {} 	200 	[2ms]
1624817421347	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","id":"d5e04f74-44be-41fd-9e0c-e0b2bbd103fb"},{"title":"Sprint","order":2,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","id":"199561af-ffb5-484f-b39f-db8ce438dc99"}],"id":"ffa4a6ad-4144-4155-a424-2bdd0bab9466"}	/boards	 query: {} 	201 	[15ms]
1624817421362	GET 	 body: {}	/boards/964adaa0-6bad-4dd1-ac7d-ab8b5d90626a	 query: {} 	200 	[4ms]
1624817421364	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","columnId":null,"id":"60d7e56e-6051-4064-b835-3b5b8de18519"}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks	 query: {} 	201 	[4ms]
1624817421373	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks	 query: {} 	200 	[2ms]
1624817421371	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"188a725c-bdc1-4315-8f57-6d25db171082","id":"d27c53fe-c00a-4c53-9ff9-2e1d8e032596"},{"title":"Sprint","order":2,"boardId":"188a725c-bdc1-4315-8f57-6d25db171082","id":"f99247b3-74fc-432e-aec5-a1337e8d98f4"}],"id":"188a725c-bdc1-4315-8f57-6d25db171082"}	/boards	 query: {} 	201 	[5ms]
1624817421380	DELETE 	 body: {}	/boards/188a725c-bdc1-4315-8f57-6d25db171082	 query: {} 	200 	[2ms]
1624817421385	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks	 query: {} 	200 	[2ms]
1624817421385	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"593ce0d2-1dc7-4750-beae-c71bb5078964","id":"16e8ce5e-20a5-4656-a38e-77d33c6b9628"},{"title":"Sprint","order":2,"boardId":"593ce0d2-1dc7-4750-beae-c71bb5078964","id":"456cc499-00ce-44c6-bf4d-cba086e4e6bf"}],"id":"593ce0d2-1dc7-4750-beae-c71bb5078964"}	/boards	 query: {} 	201 	[4ms]
1624817421389	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/60d7e56e-6051-4064-b835-3b5b8de18519	 query: {} 	200 	[2ms]
1624817421391	PUT 	 body: {"title":"Autotest updated board","columns":[{"title":"Backlog","order":1,"boardId":"593ce0d2-1dc7-4750-beae-c71bb5078964","id":"16e8ce5e-20a5-4656-a38e-77d33c6b9628"},{"title":"Sprint","order":2,"boardId":"593ce0d2-1dc7-4750-beae-c71bb5078964","id":"456cc499-00ce-44c6-bf4d-cba086e4e6bf"}],"id":"593ce0d2-1dc7-4750-beae-c71bb5078964"}	/boards/593ce0d2-1dc7-4750-beae-c71bb5078964	 query: {} 	200 	[6ms]
1624817421396	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","columnId":null,"id":"e75fbd8a-a3b6-4975-8ecb-be8f3e4ad99a"}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks	 query: {} 	201 	[3ms]
1624817421399	GET 	 body: {}	/boards/593ce0d2-1dc7-4750-beae-c71bb5078964	 query: {} 	200 	[1ms]
1624817421401	DELETE 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/e75fbd8a-a3b6-4975-8ecb-be8f3e4ad99a	 query: {} 	200 	[1ms]
1624817421403	DELETE 	 body: {}	/boards/593ce0d2-1dc7-4750-beae-c71bb5078964	 query: {} 	200 	[1ms]
1624817421404	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","columnId":null,"id":"20332354-35ce-4d3e-86bd-74721661476f"}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks	 query: {} 	201 	[3ms]
1624817421408	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"7560367d-f0b2-4064-ba83-e07997d4fc37","id":"b4f84146-50b5-48f5-a684-d0c5ca093905"},{"title":"Sprint","order":2,"boardId":"7560367d-f0b2-4064-ba83-e07997d4fc37","id":"c256bb9b-e1cd-4855-8b02-97edc619ac40"}],"id":"7560367d-f0b2-4064-ba83-e07997d4fc37"}	/boards	 query: {} 	201 	[6ms]
1624817421412	PUT 	 body: {"title":"Autotest updated task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"ffa4a6ad-4144-4155-a424-2bdd0bab9466","columnId":null,"id":"20332354-35ce-4d3e-86bd-74721661476f"}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/20332354-35ce-4d3e-86bd-74721661476f	 query: {} 	200 	[3ms]
1624817421416	DELETE 	 body: {}	/boards/7560367d-f0b2-4064-ba83-e07997d4fc37	 query: {} 	200 	[2ms]
1624817421417	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/20332354-35ce-4d3e-86bd-74721661476f	 query: {} 	200 	[1ms]
1624817421420	GET 	 body: {}	/boards/7560367d-f0b2-4064-ba83-e07997d4fc37	 query: {} 	404 	[3ms]
1624817421421	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/60d7e56e-6051-4064-b835-3b5b8de18519	 query: {} 	200 	[2ms]
1624817421425	DELETE 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/60d7e56e-6051-4064-b835-3b5b8de18519	 query: {} 	200 	[2ms]
1624817421429	GET 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466/tasks/60d7e56e-6051-4064-b835-3b5b8de18519	 query: {} 	404 	[1ms]
1624817421426	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1,"boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","id":"05a6ab38-5880-4539-9b12-74d7697c4fa9"},{"title":"Sprint","order":2,"boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","id":"1f35214c-fca2-4fd7-b268-8434c5b4bcd8"}],"id":"6a543f2a-dcb9-434c-a790-028830410c1a"}	/boards	 query: {} 	201 	[5ms]
1624817421432	DELETE 	 body: {}	/boards/ffa4a6ad-4144-4155-a424-2bdd0bab9466	 query: {} 	200 	[1ms]
1624817421436	POST 	 body: {"title":"Task #1","order":1,"description":"Lorem ipsum","boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","userId":null,"columnId":null,"id":"e7e0e8b9-740c-47b7-bc6b-479051bed03d"}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks	 query: {} 	201 	[7ms]
1624817421437	POST 	 body: {"title":"Task #2","order":2,"description":"Lorem ipsum","boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","userId":null,"columnId":null,"id":"e705ed81-62c6-4dd8-b698-751a2a0ed0e4"}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks	 query: {} 	201 	[6ms]
1624817421437	POST 	 body: {"title":"Task #3","order":3,"description":"Lorem ipsum","boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","userId":null,"columnId":null,"id":"a752474e-cbd3-4fb7-a6c4-c4239b04e20d"}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks	 query: {} 	201 	[7ms]
1624817421438	POST 	 body: {"title":"Task #4","order":4,"description":"Lorem ipsum","boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","userId":null,"columnId":null,"id":"0996b1fa-ee9a-42c4-a7de-35752f96e401"}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks	 query: {} 	201 	[6ms]
1624817421439	POST 	 body: {"title":"Task #5","order":5,"description":"Lorem ipsum","boardId":"6a543f2a-dcb9-434c-a790-028830410c1a","userId":null,"columnId":null,"id":"de613c84-24d1-445f-b71d-bc48924f18b6"}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks	 query: {} 	201 	[6ms]
1624817421450	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e7e0e8b9-740c-47b7-bc6b-479051bed03d	 query: {} 	200 	[3ms]
1624817421450	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e705ed81-62c6-4dd8-b698-751a2a0ed0e4	 query: {} 	200 	[4ms]
1624817421451	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/a752474e-cbd3-4fb7-a6c4-c4239b04e20d	 query: {} 	200 	[3ms]
1624817421452	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/0996b1fa-ee9a-42c4-a7de-35752f96e401	 query: {} 	200 	[3ms]
1624817421452	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/de613c84-24d1-445f-b71d-bc48924f18b6	 query: {} 	200 	[4ms]
1624817421458	DELETE 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a	 query: {} 	200 	[2ms]
1624817421463	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e7e0e8b9-740c-47b7-bc6b-479051bed03d	 query: {} 	404 	[4ms]
1624817421464	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/e705ed81-62c6-4dd8-b698-751a2a0ed0e4	 query: {} 	404 	[4ms]
1624817421465	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/a752474e-cbd3-4fb7-a6c4-c4239b04e20d	 query: {} 	404 	[3ms]
1624817421465	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/0996b1fa-ee9a-42c4-a7de-35752f96e401	 query: {} 	404 	[4ms]
1624817421466	GET 	 body: {}	/boards/6a543f2a-dcb9-434c-a790-028830410c1a/tasks/de613c84-24d1-445f-b71d-bc48924f18b6	 query: {} 	404 	[3ms]
1624817421471	DELETE 	 body: {}	/boards/964adaa0-6bad-4dd1-ac7d-ab8b5d90626a	 query: {} 	200 	[2ms]
1624817445455	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[21ms]
1624817445483	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[9ms]
1624817445498	GET 	 body: {}	/boards	 query: {} 	302 	[5ms]
1624817445565	GET 	 body: {}	/boards	 query: {} 	302 	[32ms]
1624817445598	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[10ms]
1624817445605	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[17ms]
1624817445631	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[61ms]
1624817445567	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[159ms]
1624817445724	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"undefined","columnId":null}	/boards/undefined/tasks	 query: {} 	302 	[28ms]
1624817445689	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[101ms]
1624817445784	GET 	 body: {}	/users	 query: {} 	200 	[7ms]
1624817445785	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	302 	[13ms]
1624817445803	PUT 	 body: {"title":"Autotest updated board","id":"undefined"}	/boards/undefined	 query: {} 	302 	[10ms]
1624817445808	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$6Dge6omqm5lAY41/Jy8t0OuCZ1Y/DV3bp2oGX3JTAEc93D1MRQgqO"}	/users	 query: {} 	302 	[8ms]
1624817445819	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[5ms]
1624817445829	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	302 	[2ms]
1624817445835	DELETE 	 body: {}	/boards/undefined	 query: {} 	302 	[9ms]
1624817445839	GET 	 body: {}	/boards/undefined/tasks	 query: {} 	302 	[7ms]
1624817445850	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"undefined","columnId":null}	/boards/undefined/tasks	 query: {} 	302 	[2ms]
1624817445856	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$lZRA1Z9uNdXehUSJ5i7S2.w4vW2A7pN0bp1zyv89k4SC5jvZ8E1om"}	/users	 query: {} 	302 	[5ms]
1624817445859	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":"undefined","columnId":null}	/boards/undefined/tasks	 query: {} 	302 	[4ms]
1624817445866	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$8lMcMX5Dc1QYGbp00TTnve/utDJdE/myuBThrz..Lal819UZHTjEq"}	/users	 query: {} 	302 	[7ms]
1624817445870	PUT 	 body: {"title":"Autotest updated task","id":"undefined","boardId":"undefined"}	/boards/undefined/tasks/undefined	 query: {} 	302 	[4ms]
1624817445877	PUT 	 body: {"name":"Autotest updated TEST_USER","login":"test_user","password":"$2b$05$YnxFEuvEt50zHj6KOj/1v.eAPf8p.YWPVUkXq4EH1wBvjDffEcuYC","id":"undefined"}	/users/undefined	 query: {} 	302 	[6ms]
1624817445883	GET 	 body: {}	/boards/undefined/tasks/undefined	 query: {} 	302 	[3ms]
1624817445887	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$UTSTuTs5NPLeYnAO6afs5.wkz02K6W0zhbhY8FupteCHSSdXbM/ZO"}	/users	 query: {} 	302 	[5ms]
1624817445893	DELETE 	 body: {}	/boards/undefined	 query: {} 	302 	[2ms]
1624817445896	DELETE 	 body: {}	/users/undefined	 query: {} 	302 	[5ms]
1624817445908	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"$2b$05$E12nqF.4MKxkUgC9.qAYdO/Yh6DNp0MiydwEFwDsSKNu3bxH4uMX6"}	/users	 query: {} 	302 	[5ms]
1624817445466	GET 	 body: {}	/users	 query: {} 	200 	[25598ms]
1624817465511	DELETE 	 body: {}	/boards/12345	 query: {} 	200 	[5555ms]
1624817460505	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	200 	[10562ms]
1624817455499	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	200 	[15569ms]
1624817450491	GET 	 body: {}	/boards/12345	 query: {} 	200 	[20578ms]
1624817445493	GET 	 body: {}	/boards	 query: {} 	200 	[25577ms]
1624817465460	DELETE 	 body: {}	/users/12345	 query: {} 	200 	[5611ms]
1624817460456	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	200 	[10616ms]
1624817455450	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	200 	[15623ms]
1624817450440	GET 	 body: {}	/users/123	 query: {} 	200 	[20633ms]
1624817465351	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	200 	[5724ms]
1624817460348	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	200 	[10728ms]
1624817455340	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	200 	[15736ms]
1624817450330	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	200 	[20747ms]
1624817445332	GET 	 body: {}	/boards/12345/tasks	 query: {} 	200 	[25747ms]
1624817631499	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[58ms]
1624817643101	GET 	 body: {}	/users	 query: {} 	200 	[70ms]
1624817697986	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[15ms]
1624817711342	GET 	 body: {}	/users/3fc29389-4b47-4378-885e-898d8b34c564	 query: {} 	200 	[88ms]
1624817769708	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[15ms]
1624817781946	GET 	 body: {}	/users	 query: {} 	200 	[87ms]
1624818278691	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[14ms]
1624818294752	GET 	 body: {}	/users	 query: {} 	401 	[2ms]
1624818308225	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[63ms]
1624818319814	GET 	 body: {}	/users	 query: {} 	401 	[1ms]
1624819028866	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[14ms]
1624819049536	GET 	 body: {}	/users	 query: {} 	200 	[68ms]
1624819069978	GET 	 body: {}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624819069992	GET 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819070000	POST 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks	 query: {} 	401 	[1ms]
1624819070005	PUT 	 body: {"title":"Autotest task","order":0,"description":"Lorem ipsum","userId":null,"boardId":null,"columnId":null}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819070011	DELETE 	 body: {}	/boards/12345/tasks/12345	 query: {} 	401 	[1ms]
1624819070066	GET 	 body: {}	/boards	 query: {} 	401 	[0ms]
1624819070067	GET 	 body: {}	/users	 query: {} 	401 	[0ms]
1624819070002	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[71ms]
1624819070077	GET 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624819070079	GET 	 body: {}	/users/123	 query: {} 	401 	[0ms]
1624819070083	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	401 	[1ms]
1624819070087	POST 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users	 query: {} 	401 	[1ms]
1624819070095	PUT 	 body: {"name":"TEST_USER","login":"test_user","password":"T35t_P@55w0rd"}	/users/12345	 query: {} 	401 	[0ms]
1624819070098	DELETE 	 body: {}	/boards/12345	 query: {} 	401 	[1ms]
1624819070105	DELETE 	 body: {}	/users/12345	 query: {} 	401 	[1ms]
1624819070094	PUT 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards/12345	 query: {} 	401 	[0ms]
1624819070084	POST 	 body: {"title":"Autotest board","columns":[{"title":"Backlog","order":1},{"title":"Sprint","order":2}]}	/boards	 query: {} 	201 	[26ms]
1624819070114	GET 	 body: {}	/boards	 query: {} 	200 	[10ms]
1624819070126	POST 	 body: {"login":"admin","password":"admin"}	/login	 query: {} 	201 	[4ms]
1624819070134	GET 	 body: {}	/boards	 query: {} 	200 	[6ms]
1624819070141	GET 	 body: {}	/users	 query: {} 	200 	[2ms]
1624819070143	GET 	 body: {}	/boards/473ed66b-fea1-4225-ad66-26653f227dc2	 query: {} 	200 	[4ms]
